Year,Country,GDP,GDP per capita,Population,Government expenditure on education,Expenditure on tertiary education,"School enrollment, tertiary",Continent
2023,Mozambique,20624597847,608.4427076,33897354.0,..,..,..,Africa
2023,Myanmar,64815031669,1187.567064,54577997.0,..,..,..,Asia
2023,Namibia,12351024844,4742.783827,2604172.0,24.96999931,..,..,Africa
2023,Nauru,154127798.2,12060.07811,12780.0,..,..,..,Oceania
2023,Nepal,40908073367,1324.031984,30896590.0,..,..,..,Asia
2023,Netherlands,1.11812E+12,62536.73203,17879488.0,..,..,..,Europe
2023,New Caledonia,..,..,267940.0,..,..,..,Oceania
2023,New Zealand,2.53466E+11,48527.82892,5223100.0,..,..,..,Oceania
2023,Nicaragua,17829215284,2530.291072,7046310.0,..,..,..,North America
2023,Niger,16819170421,618.287229,27202843.0,12.80700016,..,..,Africa
2023,Nigeria,3.62815E+11,1621.123515,223804632.0,..,..,..,Africa
2023,North Macedonia,14761237042,8146.467975,1811980.0,..,..,..,Europe
2023,Northern Mariana Islands,..,..,49796.0,..,..,..,Oceania
2023,Norway,4.85513E+11,87961.78061,5519594.0,..,..,..,Europe
2023,Palau,263020733.7,14565.33025,18058.0,..,..,..,Oceania
2023,Panama,83382400000,18661.76733,4468087.0,11.92399979,..,..,North America
2023,Papua New Guinea,30932496250,2994.453327,10329931.0,..,..,..,Oceania
2023,Paraguay,42956263544,6260.455191,6861524.0,..,..,..,South America
2023,Peru,2.67603E+11,7789.870975,34352719.0,17.90999985,..,..,South America
2023,Poland,8.11229E+11,22112.86157,36685849.0,..,..,..,Europe
2023,Portugal,2.8708E+11,27275.11155,10525347.0,..,..,..,Europe
2023,Puerto Rico,1.17902E+11,36779.05949,3205691.0,..,..,..,North America
2023,Romania,3.51003E+11,18419.41871,19056116.0,..,..,..,Europe
2023,Russian Federation,2.02142E+12,13817.0459,143826130.0,..,..,..,Europe
2023,Rwanda,14097768648,1000.218923,14094683.0,12.20400047,..,..,Africa
2023,Samoa,934100336.3,4139.029587,225681.0,..,..,..,Oceania
2023,San Marino,..,..,33642.0,..,..,..,Europe
2023,Sao Tome and Principe,603240749,2601.790547,231856.0,18.34499931,..,..,Africa
2023,Senegal,31013986429,1745.972068,17763163.0,22.54700089,..,..,Africa
2023,Serbia,75187125427,11360.95951,6618026.0,..,..,..,Europe
2023,Seychelles,2141450171,17879.23965,119773.0,..,..,..,Africa
2023,Sierra Leone,3809832237,433.3741743,8791092.0,..,..,..,Africa
2023,Sint Maarten (Dutch part),1623165683,39432.63812,41163.0,..,..,..,North America
2023,Slovak Republic,1.32794E+11,24470.23854,5426740.0,..,..,..,Europe
2023,Slovenia,68216781411,32163.51142,2120937.0,..,..,..,Europe
2023,Solomon Islands,1631286701,2203.179126,740424.0,..,..,..,Oceania
2023,Somalia,11679800110,643.7500288,18143378.0,..,..,..,Africa
2023,South Sudan,..,..,11088796.0,8.118000031,..,..,Africa
2023,Spain,1.58069E+12,32676.98371,48373336.0,..,..,..,Europe
2023,St. Kitts and Nevis,1077033111,22553.30565,47755.0,..,..,..,North America
2023,St. Lucia,2519925939,13980.09408,180251.0,..,..,..,North America
2023,St. Martin (French part),..,..,32077.0,..,..,..,North America
2023,St. Vincent and the Grenadines,1065962963,10279.49394,103698.0,12.85499954,..,..,North America
2023,Sudan,1.09327E+11,2272.485596,48109006.0,..,..,..,Africa
2023,Suriname,3782437296,6069.028901,623236.0,..,..,..,South America
2023,Sweden,5.93268E+11,56305.2502,10536632.0,..,..,..,Europe
2023,Switzerland,8.8494E+11,99994.93802,8849852.0,..,..,..,Europe
2023,Syrian Arab Republic,..,..,23227014.0,..,..,..,Asia
2023,Tajikistan,12060602009,1188.993038,10143543.0,..,..,..,Asia
2023,Tanzania,79158286334,1211.058594,67438106.0,13.70400047,..,..,Africa
2023,Timor-Leste,2243142908,1648.64729,1360596.0,..,..,..,Asia
2023,Togo,9171261835,1012.973873,9053799.0,14.82400036,..,..,Africa
2023,Tonga,..,..,107773.0,..,..,..,Oceania
2023,Trinidad and Tobago,28139944790,18332.96402,1534937.0,7.921999931,..,..,North America
2023,Tunisia,48529595417,3895.386639,12458223.0,..,..,..,Africa
2023,Turkmenistan,59887334844,9190.671543,6516100.0,..,..,..,Asia
2023,Turks and Caicos Islands,1402054391,30438.41759,46062.0,14.26299953,..,..,North America
2023,Tuvalu,62280311.59,5465.102807,11396.0,..,..,..,Oceania
2023,Uganda,49272882214,1014.213978,48582334.0,8.626000404,..,..,Africa
2023,Ukraine,1.78757E+11,5181.362793,37000000.0,..,..,..,Europe
2023,Uruguay,77240831587,22564.53246,3423108.0,15.43400002,..,..,South America
2023,Uzbekistan,90889149307,2496.107758,36412350.0,..,..,41.1629982,Asia
2023,Vanuatu,1126313359,3367.094639,334506.0,..,..,..,Oceania
2023,"Venezuela, RB",..,..,28838499.0,..,..,..,South America
2023,Viet Nam,4.29717E+11,4346.768492,98858950.0,..,..,..,Asia
2023,Virgin Islands (U.S.),..,..,104917.0,..,..,..,North America
2023,West Bank and Gaza,17396300000,3367.60699,5165775.0,..,..,..,Asia
2023,"Yemen, Rep.",..,533.3671235,34449825.0,..,..,..,Asia
2023,Zambia,28162630954,1369.129365,20569737.0,13.85900021,..,..,Africa
2023,Zimbabwe,26538273499,1592.416574,16665409.0,..,..,..,Africa
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 09/19/2024,,,,,,,,
